False,True,False,False,True,0,False,False,True,False,False,9.468363,1.368899,True,0.03857142857142856
False,False,True,False,True,0,False,False,True,False,False,10.40211,1.316259,True,0.003913043478260825
False,False,True,False,True,0,False,False,True,False,True,18.65818,1.032734,True,0.033571428571428585
False,True,False,False,True,0,False,False,True,False,False,15.0674,3.014442,True,0.010000000000000009
True,False,False,True,False,0,True,False,False,False,False,14.00218,1.293929,True,0.056521739130434734
True,False,False,True,False,0,True,False,False,False,True,2.091208,1.187123,True,0.14838709677419354
False,True,False,False,True,0,False,False,True,False,True,2.423876,1.39713,True,0.12161290322580653
True,False,False,True,False,0,True,False,False,True,False,5.601504,2.573544,True,0.014210526315789507
False,True,False,False,True,0,False,False,True,False,False,7.422577,3.490073,True,0.08333333333333337
False,True,False,False,True,0,False,False,True,False,False,4.381105,1.070958,True,0.003478260869565264
False,True,False,False,True,0,False,False,True,False,False,9.934215,1.641324,True,0.11411764705882343
False,True,False,False,True,0,False,False,True,False,False,2.423118,3.083303,True,0.013913043478260834
False,False,True,False,True,0,False,False,True,False,True,4.403067,0.9185677,True,0.0814285714285714
True,False,False,True,False,0,True,False,False,True,False,3.424685,1.324468,True,0.11666666666666659
False,True,False,False,True,0,False,False,True,True,False,15.05663,1.619158,True,0.004210526315789498
True,False,False,True,False,0,True,False,False,True,False,2.933593,8.463372,True,0.08642857142857141
True,False,False,True,False,0,True,False,False,False,True,14.96793,3.544471,False,0.09642857142857142
True,False,False,True,False,0,True,False,False,True,False,2.602864,1.807476,True,0.11608695652173917
True,False,False,True,False,0,True,False,False,True,False,9.544941,4.752857,True,0.14571428571428569
True,False,False,True,False,0,True,False,False,False,True,1.73386,3.372523,True,0.09857142857142864
False,True,False,False,True,0,False,False,True,False,True,1.824008,1.157948,True,0.04608695652173911
True,False,False,True,False,0,True,False,False,False,True,4.035623,1.426439,True,0.10857142857142865
False,False,True,False,True,0,False,False,True,True,False,4.346521,1.301687,False,0.22999999999999998
True,False,False,True,False,0,True,False,False,False,True,1.834695,0.975337,True,0.005882352941176561
False,True,False,False,True,0,False,False,True,False,False,2.079688,1.239844,True,0.13263157894736838
True,False,False,True,False,0,True,False,False,True,False,1.834438,1.815988,True,0.061764705882352944
True,False,False,True,False,0,True,False,False,False,True,3.122849,1.15741,True,0.1266666666666666
True,False,False,True,False,0,True,False,False,True,False,4.069327,1.21612,True,0.08421052631578951
False,False,True,False,True,0,False,False,True,False,False,6.235534,0.9783332,True,0.005789473684210511
False,True,False,False,True,0,False,False,True,False,True,3.512886,1.205286,True,0.24478260869565227
True,False,False,True,False,0,True,False,False,False,False,1.478274,1.806873,True,0.08176470588235296
False,True,False,False,True,0,False,False,True,True,False,1.690852,0.971266,True,0.18176470588235294
False,True,False,False,True,0,False,False,True,False,False,3.01344,1.014581,True,0.012903225806451646
False,True,False,False,True,0,False,False,True,True,False,5.05809,1.873984,True,0.0
True,False,False,True,False,0,True,False,False,False,True,3.568646,1.205004,True,0.03421052631578947
True,False,False,True,False,0,True,False,False,False,True,4.179424,1.258407,True,0.012631578947368438
False,True,False,False,True,0,False,False,True,False,True,4.158105,1.459463,True,0.1466666666666666
True,False,False,True,False,0,True,False,False,True,False,3.14695,0.9991362,True,0.07347826086956527
True,False,False,True,False,0,True,False,False,False,False,1.967666,1.314821,True,0.0
True,False,False,True,False,0,True,False,False,False,False,2.1685,0.9615031,True,0.023571428571428577
False,False,True,False,True,0,False,False,True,False,False,7.112469,9.830294,False,0.24
True,False,False,True,False,0,True,False,False,True,False,7.219368,1.141934,True,0.16176470588235292
True,False,False,True,False,0,True,False,False,True,False,2.545405,2.099824,True,0.005217391304347729
False,True,False,False,True,0,False,False,True,True,False,1.323137,1.246957,True,0.09161290322580651
False,True,False,False,True,0,False,False,True,False,True,2.246054,1.280121,True,0.11642857142857144
True,False,False,True,False,0,True,False,False,False,True,1.310135,1.280121,True,0.10478260869565226
True,False,False,True,False,0,True,False,False,True,False,1.37786,26.35932,False,0.0
True,False,False,True,False,0,True,False,False,True,False,5.801265,2.806206,True,0.016428571428571348
False,True,False,False,True,0,False,False,True,False,True,5.933862,3.721324,True,0.013913043478260834
True,False,False,True,False,0,True,False,False,False,False,3.835491,1.756277,True,0.055217391304347774
True,False,False,True,False,0,True,False,False,True,False,5.834386,2.001079,True,0.03391304347826085
False,False,True,False,True,0,False,False,True,False,True,3.054119,13.24734,True,0.020000000000000018
True,False,False,True,False,0,True,False,False,False,False,2.878289,6.193268,True,0.0641176470588235
False,True,False,False,True,0,False,False,True,False,True,16.85718,1.626451,True,0.028235294117647025
True,False,False,True,False,0,True,False,False,False,False,6.277954,15.01557,True,0.00642857142857145
False,False,True,False,True,0,False,False,True,True,False,17.98874,9.808168,True,0.05421052631578949
False,True,False,False,True,0,False,False,True,True,False,3.746845,1.702536,True,0.0485714285714286
True,False,False,True,False,0,True,False,False,True,False,2.533135,4.943649,True,0.09857142857142864
False,False,True,False,True,0,False,False,True,True,False,4.002682,0.9855116,True,0.002903225806451637
False,True,False,False,True,0,False,False,True,False,False,2.300967,2.717027,True,0.09411764705882353
False,False,True,False,True,0,False,False,True,False,False,1.99,1.868731,True,0.008571428571428563
True,False,False,True,False,0,True,False,False,False,True,2.724248,1.164576,True,0.08421052631578951
False,False,True,False,True,0,False,False,True,False,True,9.424623,0.2646853,True,0.0557894736842105
True,False,False,True,False,0,True,False,False,False,False,3.145832,1.729031,True,0.043478260869565244
True,False,False,True,False,0,True,False,False,False,True,0.9113679,1.049457,True,0.0357142857142857
True,False,False,True,False,0,True,False,False,False,False,1.290255,0.9789044,True,0.14411764705882346
False,True,False,False,True,0,False,False,True,True,False,1.868524,0.6450221,True,0.025217391304347747
True,False,False,True,False,0,True,False,False,False,False,1.912854,0.6252466,True,0.0929032258064516
True,False,False,True,False,0,True,False,False,False,False,2.224327,1.034376,True,0.24411764705882344
True,False,False,True,False,0,True,False,False,False,True,1.523893,0.7646983,True,0.13411764705882345
False,True,False,False,True,0,False,False,True,False,False,1.546179,0.7462298,True,0.04571428571428571
False,True,False,False,True,0,False,False,True,False,False,2.669242,0.7425932,True,0.0231578947368421
True,False,False,True,False,0,True,False,False,True,False,4.490701,1.588918,True,0.0117647058823529
False,True,False,False,True,0,False,False,True,True,False,2.590548,1.457139,True,0.1266666666666666
True,False,False,True,False,0,True,False,False,False,True,4.136298,0.9087373,True,0.11571428571428566
True,False,False,True,False,0,True,False,False,False,True,0.6549423,1.776007,True,0.11571428571428566
True,False,False,True,False,0,True,False,False,False,False,2.69078,0.96099,True,0.09571428571428575
False,True,False,False,True,0,False,False,True,True,False,2.579827,1.033555,True,0.13411764705882345
False,True,False,False,True,0,False,False,True,False,True,1.824251,1.158776,True,0.048387096774193505
False,True,False,False,True,0,False,False,True,False,True,4.491576,0.9586216,True,0.006842105263157927
True,False,False,True,False,0,True,False,False,True,False,1.635425,1.025926,True,0.10642857142857143
False,True,False,False,True,0,False,False,True,True,False,1.079109,0.7113163,True,0.0764285714285714
False,True,False,False,True,0,False,False,True,False,False,4.580985,0.8894395,True,0.06578947368421051
False,False,True,False,True,0,False,False,True,False,False,2.568915,0.7871136,True,0.001612903225806539
True,False,False,True,False,0,True,False,False,False,True,1.924842,0.7159964,True,0.11421052631578948
False,True,False,False,True,0,False,False,True,True,False,4.357888,0.8007061,True,0.024210526315789516
True,False,False,True,False,0,True,False,False,True,False,1.690231,0.7053788,True,0.09161290322580651
False,True,False,False,True,0,False,False,True,True,False,6.503482,0.7262499,True,0.014210526315789507
True,False,False,True,False,0,True,False,False,False,False,1.978089,0.6788007,True,0.07176470588235295
False,True,False,False,True,0,False,False,True,False,False,3.347422,0.5143771,True,0.03290322580645161
True,False,False,True,False,0,True,False,False,False,True,2.002131,0.6423322,False,0.21999999999999997
False,True,False,False,True,0,False,False,True,False,False,1.736062,0.6403635,True,0.013478260869565217
False,False,True,False,True,0,False,False,True,False,True,1.080739,0.5349161,True,0.043571428571428594
False,False,True,False,True,0,False,False,True,False,True,2.423748,0.4280634,True,0.07521739130434779
True,False,False,True,False,0,True,False,False,True,False,10.38078,0.3604438,False,0.1314285714285714
True,False,False,True,False,0,True,False,False,False,False,3.855528,5.87054,True,0.035217391304347756
False,True,False,False,True,0,False,False,True,False,True,5.624238,1.518343,True,0.0
True,False,False,True,False,0,True,False,False,True,False,2.835519,0.6920851,True,0.6414285714285713
True,False,False,True,False,0,True,False,False,False,False,2.30161,1.403335,True,0.06333333333333335
False,True,False,False,True,0,False,False,True,True,False,1.758475,0.6386491,True,0.07478260869565223
False,True,False,False,True,0,False,False,True,True,False,2.402609,0.5671686,True,0.01709677419354838
True,False,False,True,False,0,True,False,False,False,False,2.668657,0.9467865,True,0.046666666666666634
False,True,False,False,True,0,False,False,True,False,True,3.71414,0.8567233,True,0.08263157894736844
False,True,False,False,True,0,False,False,True,False,True,3.380286,0.6957164,True,0.028387096774193488
True,False,False,True,False,0,True,False,False,False,True,2.88122,0.6668561,True,0.08571428571428574
True,False,False,True,False,0,True,False,False,False,True,1.61833,0.6668561,False,0.44999999999999996
True,False,False,True,False,0,True,False,False,False,False,8.312536,3.244413,False,0.03578947368421048
True,False,False,True,False,0,True,False,False,True,False,16.07319,5.027462,True,0.13411764705882345
False,False,True,False,True,0,False,False,True,True,False,9.833646,2.851599,False,0.01736842105263159
True,False,False,True,False,0,True,False,False,False,False,6.021808,4.615,False,0.10411764705882354
False,False,True,False,True,0,False,True,False,True,False,10.58882,4.478085,False,0.1317647058823529
True,False,False,True,False,0,True,False,False,False,True,5.289867,2.603552,False,0.04709677419354835
False,False,True,False,True,0,False,False,True,False,True,7.656147,2.622905,False,0.0117647058823529
True,False,False,True,False,0,True,False,False,False,False,2.654431,13.16143,False,0.010000000000000009
True,False,False,True,False,0,True,False,False,False,True,7.72205,4.160054,False,0.08857142857142863
False,False,True,False,True,0,False,False,True,False,True,15.65638,1.50684,False,0.0035714285714285587
False,False,True,False,True,0,False,False,True,True,False,6.622889,3.034611,False,0.02857142857142858
False,False,True,False,True,0,False,True,False,False,True,4.511372,4.575614,False,0.013571428571428568
True,False,False,True,False,0,True,False,False,False,True,12.5886,2.27235,False,0.48588235294117654
False,False,True,False,True,0,False,False,True,False,False,8.656796,1.813792,False,0.056428571428571384
False,False,True,False,True,0,False,True,False,True,False,15.9329,2.403619,False,0.001428571428571418
False,False,True,False,True,0,False,False,True,True,False,11.72277,2.815425,False,0.046428571428571375
False,False,True,False,True,0,False,False,True,False,False,7.289892,2.238134,False,0.01709677419354838
False,False,True,False,True,0,False,True,False,False,True,10.23286,3.598259,False,0.01578947368421052
True,False,False,True,False,0,True,False,False,False,False,13.63364,2.833433,False,0.056428571428571384
False,False,True,False,True,0,False,False,True,True,False,6.901368,1.547797,False,0.056428571428571384
True,False,False,True,False,0,True,False,False,True,False,17.29029,1.502944,False,0.01578947368421052
True,False,False,True,False,0,True,False,False,True,False,7.190284,1.793504,False,0.056428571428571384
True,False,False,True,False,0,True,False,False,False,True,22.80077,1.91316,False,0.47588235294117653
True,False,False,True,False,0,True,False,False,True,False,7.989527,1.638271,False,0.001612903225806428
True,False,False,True,False,0,True,False,False,True,False,13.29973,2.469314,False,0.05857142857142858
False,False,True,False,True,0,False,False,True,True,False,5.777779,6.368698,False,0.08642857142857141
False,False,True,False,True,0,False,True,False,False,False,6.686806,3.561806,False,0.056428571428571384
False,False,True,False,True,0,False,False,True,False,False,8.524824,1.717373,False,0.03578947368421048
False,False,True,False,True,0,False,True,False,False,True,7.578815,2.334141,False,0.3839130434782609
False,False,True,False,True,0,False,False,True,True,False,8.630098,1.541396,False,0.035217391304347756
True,False,False,True,False,0,True,False,False,False,False,8.391326,1.48473,False,0.005789473684210511
True,False,False,True,False,0,True,False,False,True,False,9.223104,1.456999,False,0.01578947368421052
False,False,True,False,True,0,False,True,False,False,False,4.823396,1.615337,False,0.07176470588235295
False,False,True,False,True,0,False,False,True,False,True,11.11289,1.277293,False,0.008571428571428563
False,False,True,False,True,0,False,False,True,False,True,9.401075,1.635802,False,0.6714285714285714
True,False,False,True,False,0,True,False,False,False,False,8.523817,1.153554,False,0.22142857142857142
False,False,True,False,True,0,False,True,False,False,True,15.0216,4.653822,False,0.09411764705882353
True,False,False,True,False,0,True,False,False,False,True,8.62167,6.502272,False,0.014210526315789507
True,False,False,True,False,0,True,False,False,False,True,5.812113,1.532509,False,0.09411764705882353
False,False,True,False,True,0,False,False,True,False,False,7.667768,1.833974,False,0.014210526315789507
False,False,True,False,True,0,False,False,True,False,True,5.590754,1.365675,False,0.05161290322580647
False,False,True,False,True,0,False,True,False,True,False,7.93546,1.084716,False,0.014782608695652177
True,False,False,True,False,0,True,False,False,False,True,7.446867,0.9863915,False,0.01578947368421052
True,False,False,True,False,0,True,False,False,False,False,5.834706,1.222025,False,0.005714285714285672
False,False,True,False,True,0,False,True,False,True,False,7.012847,1.215689,False,0.09411764705882353
True,False,False,True,False,0,True,False,False,True,False,9.245601,1.341179,False,0.02578947368421053
True,False,False,True,False,0,True,False,False,False,True,13.25853,0.8652428,False,0.02608695652173909
True,False,False,True,False,0,True,False,False,False,False,3.510887,4.088987,True,0.020000000000000018
False,False,True,False,True,0,False,False,True,False,False,8.932209,2.272561,True,0.28
False,False,True,False,True,0,False,True,False,False,False,8.556482,1.956717,False,0.02709677419354839
True,False,False,True,False,0,True,False,False,False,False,6.524177,1.005172,False,0.034782608695652195
True,False,False,True,False,0,True,False,False,True,False,8.101645,1.274473,True,0.09411764705882353
False,False,True,False,True,0,False,False,True,False,False,3.288283,2.432808,False,0.06666666666666665
True,False,False,True,False,0,True,False,False,False,True,8.578249,1.187846,False,0.046428571428571375
False,False,True,False,True,0,False,True,False,False,False,6.435461,1.334251,False,0.028387096774193543
True,False,False,True,False,0,True,False,False,False,True,7.490873,0.9399703,False,0.021612903225806446
True,False,False,True,False,0,True,False,False,False,True,8.646179,1.335891,False,0.02608695652173909
False,False,True,False,True,0,False,False,True,True,False,5.791369,1.720232,False,0.016428571428571348
True,False,False,True,False,0,True,False,False,True,False,6.530381,2.053177,True,0.29
True,False,False,True,False,0,True,False,False,False,False,1.483122,2.053177,False,0.4347826086956522
True,False,False,True,False,0,True,False,False,False,False,5.066484,3.318283,True,0.034782608695652195
True,False,False,True,False,0,True,False,False,False,True,6.121991,4.477928,True,0.033333333333333326
False,False,True,False,True,0,False,False,True,False,True,10.92241,7.919287,False,0.005789473684210511
True,False,False,True,False,0,True,False,False,False,False,9.378048,3.608989,False,0.046428571428571375
False,False,True,False,True,0,False,False,True,True,False,5.888278,4.375855,False,0.001612903225806539
False,False,True,False,True,0,False,True,False,False,True,8.088902,2.751261,False,0.01578947368421052
True,False,False,True,False,0,True,False,False,False,True,6.344707,2.907851,False,0.02857142857142858
False,False,True,False,True,0,False,False,True,True,False,6.255481,3.050644,False,0.0035714285714285587
False,False,True,False,True,0,False,False,True,False,False,5.478771,2.28026,False,0.0117647058823529
True,False,False,True,False,0,True,False,False,True,False,5.343565,2.878458,False,0.001612903225806539
True,False,False,True,False,0,True,False,False,True,False,4.211638,2.579135,False,0.005882352941176561
False,False,True,False,True,0,False,False,True,False,False,5.027735,2.580998,False,0.0035714285714285587
True,False,False,True,False,0,True,False,False,False,False,6.500874,1.845135,False,0.056428571428571384
True,False,False,True,False,0,True,False,False,False,False,4.821904,2.960046,False,0.005882352941176561
False,False,True,False,True,0,False,False,True,True,False,3.610325,5.489493,True,0.050000000000000044
True,False,False,True,False,0,True,False,False,True,False,15.38903,2.996163,False,0.08709677419354839
True,False,False,True,False,0,True,False,False,False,False,6.466388,3.303444,False,0.046428571428571375
False,False,True,False,True,0,False,False,True,False,False,8.135183,2.892135,False,0.005789473684210511
False,False,True,False,True,0,False,False,True,False,True,6.97906,2.442495,False,0.036428571428571366
True,False,False,True,False,0,True,False,False,False,False,7.405986,3.257473,False,0.09642857142857142
True,False,False,True,False,0,True,False,False,False,True,5.867714,2.739525,False,0.02608695652173909
True,False,False,True,False,0,True,False,False,True,False,5.1668,4.766245,True,0.030000000000000027
True,False,False,True,False,0,True,False,False,True,False,11.84327,4.537012,False,0.04578947368421049
True,False,False,True,False,0,True,False,False,False,True,5.189972,2.150521,False,0.056428571428571384
True,False,False,True,False,0,True,False,False,False,True,7.589574,3.816776,False,0.02578947368421053
False,False,True,False,True,0,False,False,True,False,False,8.86836,1.80319,False,0.015217391304347738
True,False,False,True,False,0,True,False,False,False,True,11.1464,2.023961,False,0.01578947368421052
True,False,False,True,False,0,True,False,False,False,True,8.501869,1.259488,False,0.021428571428571436
False,False,True,False,True,0,False,True,False,False,True,3.299779,6.185449,False,0.03421052631578947
False,False,True,False,True,0,False,True,False,False,True,5.145257,1.979316,False,0.0117647058823529
False,False,True,False,True,0,False,False,True,True,False,9.668365,1.631564,False,0.04652173913043478
False,False,True,False,True,0,False,True,False,False,False,9.311315,2.280586,False,0.0035714285714285587
False,False,True,False,True,0,False,False,True,False,True,5.769265,1.708575,False,0.02608695652173909
False,False,True,False,True,0,False,True,False,False,False,7.611717,2.449003,False,0.01315789473684209
False,False,True,False,True,0,False,False,True,True,False,2.577831,5.635008,False,0.0535714285714286
True,False,False,True,False,0,True,False,False,False,True,6.679456,1.619777,False,0.0035714285714285587
True,False,False,True,False,0,True,False,False,False,False,6.400242,1.552905,False,0.033333333333333326
True,False,False,True,False,0,True,False,False,True,False,10.49057,1.426634,False,0.02857142857142858
True,False,False,True,False,0,True,False,False,False,False,7.21328,1.3258,False,0.025882352941176467
False,False,True,False,True,0,False,False,True,False,False,8.734313,1.346129,False,0.021428571428571436
False,False,True,False,True,0,False,False,True,False,True,2.51135,3.855201,False,0.0035714285714285587
False,False,True,False,True,0,False,False,True,True,False,7.88865,8.752977,False,0.01315789473684209
False,False,True,False,True,0,False,False,True,True,False,5.312296,2.413569,False,0.06521739130434778
False,False,True,False,True,0,False,False,True,False,False,5.955616,1.672811,False,0.005882352941176561
True,False,False,True,False,0,True,False,False,True,False,6.312177,1.511869,False,0.01578947368421052
False,False,True,False,True,0,False,False,True,False,False,3.020784,6.637661,False,0.01578947368421052
True,False,False,True,False,0,True,False,False,False,False,4.198421,3.244476,False,0.0357142857142857
False,False,True,False,True,0,False,True,False,False,True,3.067046,2.275041,False,0.046428571428571375
False,False,True,False,True,0,False,False,True,True,False,2.523341,1.720188,False,0.015217391304347738
False,False,True,False,True,0,False,False,True,True,False,5.934159,1.739886,False,0.08709677419354839
True,False,False,True,False,0,True,False,False,False,True,6.96622,11.19199,True,0.020000000000000018
True,False,False,True,False,0,True,False,False,True,False,7.168428,1.280349,False,0.01315789473684209
False,False,True,False,True,0,False,False,True,True,False,3.890919,1.117765,False,0.01428571428571429
True,False,False,True,False,0,True,False,False,False,False,4.422795,1.238963,False,0.08478260869565224
True,False,False,True,False,0,True,False,False,False,False,1.933671,2.526263,False,0.050000000000000044
False,False,True,False,True,0,False,False,True,True,False,8.924077,1.090084,False,0.046428571428571375
True,False,False,True,False,0,True,False,False,True,False,7.221346,2.386854,False,0.06333333333333335
False,False,True,False,True,0,False,False,True,False,True,6.224018,1.134065,False,0.015217391304347738
False,False,True,False,True,0,False,False,True,False,True,3.912921,1.693066,False,0.0035714285714285587
True,False,False,True,False,0,True,False,False,False,True,1.347034,1.693066,True,0.4464285714285714
True,False,False,True,False,0,True,False,False,False,False,4.900388,2.835885,True,0.17176470588235293
True,False,False,True,False,0,True,False,False,False,False,6.223404,2.633435,False,0.09411764705882353
True,False,False,True,False,0,True,False,False,True,False,6.674404,4.799338,False,0.03142857142857142
False,False,True,False,True,0,False,False,True,False,False,8.956281,3.392324,False,0.0742105263157895
True,False,False,True,False,0,True,False,False,False,True,7.544388,3.14952,False,0.0357142857142857
True,False,False,True,False,0,True,False,False,False,False,16.01289,2.167774,False,0.00642857142857145
False,False,True,False,True,0,False,False,True,False,True,10.58919,4.034178,False,0.021764705882352908
True,False,False,True,False,0,True,False,False,False,True,9.81136,2.997973,False,0.11161290322580653
False,False,True,False,True,0,False,False,True,False,True,11.72379,2.285456,False,0.012903225806451646
False,False,True,False,True,0,False,True,False,True,False,16.4554,5.469927,False,0.09357142857142858
True,False,False,True,False,0,True,False,False,False,True,3.724394,1.64764,False,0.07857142857142863
False,False,True,False,True,0,False,True,False,False,False,5.801458,1.899307,False,0.13333333333333341
False,False,True,False,True,0,False,False,True,False,False,4.557243,1.606349,False,0.06666666666666665
False,False,True,False,True,0,False,False,True,True,False,0.7784258,1.737749,True,0.0
True,False,False,True,False,0,True,False,False,True,False,4.611809,3.893882,False,0.06666666666666665
False,False,True,False,True,0,False,True,False,True,False,5.054949,2.930261,False,0.0983870967741935
True,False,False,True,False,0,True,False,False,False,True,2.257698,1.395554,False,0.06315789473684208
True,False,False,True,False,0,True,False,False,False,False,4.633397,6.152418,False,0.05161290322580647
True,False,False,True,False,0,True,False,False,True,False,3.035398,1.771061,False,0.05161290322580647
False,False,True,False,True,0,False,False,True,False,False,5.323563,1.89075,False,0.012903225806451646
False,False,True,False,True,0,False,True,False,False,True,11.05597,2.35341,False,0.00642857142857145
True,False,False,True,False,0,True,False,False,True,False,5.202303,1.314105,False,0.06642857142857139
False,False,True,False,True,0,False,True,False,False,False,4.933978,3.266534,False,0.08642857142857141
False,False,True,False,True,0,False,True,False,True,False,4.579334,1.024651,False,0.07161290322580649
True,False,False,True,False,0,True,False,False,True,False,3.034828,1.174362,False,0.08709677419354839
